w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
5.486,429.365355918,438.958315827,586.822243857,413.480703044,403.118882463
5.488,429.43872153,438.793618256,586.908063283,413.563840214,403.212725155
5.49,429.512381689,438.62930062,586.994057994,413.647254861,403.306859179
5.492,429.586336394,438.465362917,587.080227988,413.730946985,403.401284533
5.494,429.660585646,438.301805149,587.166573267,413.814916587,403.496001219
5.496,429.735129444,438.138627315,587.253093829,413.899163667,403.591009237
5.498,429.809967789,437.975829415,587.339789676,413.983688225,403.686308586
5.5,429.88510068,437.81341145,587.426660806,414.06849026,403.781899266
5.502,429.960528118,437.651373418,587.51370722,414.153569772,403.877781277
5.504,430.036250102,437.489715321,587.600928919,414.238926762,403.97395462
5.506,430.112266633,437.328437157,587.688325901,414.32456123,404.070419295
5.508,430.18857771,437.167538928,587.775898167,414.410473175,404.1671753
5.51,430.265183334,437.007020633,587.863645717,414.496662598,404.264222638
5.512,430.342083504,436.846882273,587.951568551,414.583129499,404.361561306
5.514,430.41927822,436.687123846,588.039666669,414.669873877,404.459191306
5.516,430.496767483,436.527745353,588.127940071,414.756895732,404.557112637
5.518,430.574551293,436.368746795,588.216388757,414.844195066,404.6553253
5.52,430.652629649,436.210128171,588.305012727,414.931771876,404.753829294
5.522,430.731002551,436.051889481,588.393811981,415.019626165,404.852624619
5.524,430.80967,435.894030725,588.482786519,415.107757931,404.951711276
5.526,430.888631995,435.736551904,588.57193634,415.196167175,405.051089264
5.528,430.967888537,435.579453016,588.661261446,415.284853896,405.150758584
5.53,431.047439625,435.422734063,588.750761836,415.373818095,405.250719235
5.532,431.12728526,435.266395044,588.840437509,415.463059771,405.350971217
5.534,431.207425441,435.110435959,588.930288467,415.552578925,405.451514531
5.536,431.287860169,434.954856808,589.020314708,415.642375556,405.552349176
5.538,431.368589443,434.799657591,589.110516233,415.732449666,405.653475153
5.54,431.449613264,434.644838309,589.200893043,415.822801252,405.754892461
5.542,431.530931631,434.49039896,589.291445136,415.913430317,405.8566011
5.544,431.612544545,434.336339546,589.382172513,416.004336859,405.958601071
5.546,431.694452005,434.182660066,589.473075175,416.095520878,406.060892373
5.548,431.776654011,434.02936052,589.56415312,416.186982375,406.163475006
5.55,431.859150564,433.876440909,589.655406349,416.27872135,406.266348971
5.552,431.941941664,433.723901231,589.746834862,416.370737802,406.369514267
5.554,432.02502731,433.571741488,589.838438659,416.463031732,406.472970895
5.556,432.108407502,433.419961678,589.93021774,416.55560314,406.576718854
5.558,432.192082241,433.268561803,590.022172105,416.648452025,406.680758144
5.56,432.276051526,433.117541863,590.114301754,416.741578387,406.785088766
5.562,432.360315358,432.966901856,590.206606687,416.834982228,406.889710719
5.564,432.444873737,432.816641783,590.299086903,416.928663546,406.994624004
5.566,432.529726661,432.666761645,590.391742404,417.022622341,407.09982862
5.568,432.614874133,432.517261441,590.484573189,417.116858614,407.205324567
5.57,432.70031615,432.36814117,590.577579257,417.211372365,407.311111846
5.572,432.786052715,432.219400835,590.67076061,417.306163593,407.417190456
5.574,432.872083825,432.071040433,590.764117246,417.401232299,407.523560397
5.576,432.958409482,431.923059965,590.857649167,417.496578482,407.63022167
5.578,433.045029686,431.775459432,590.951356371,417.592202143,407.737174274
5.58,433.131944436,431.628238832,591.04523886,417.688103281,407.84441821
5.582,433.219153733,431.481398167,591.139296632,417.784281898,407.951953477
5.584,433.306657576,431.334937436,591.233529688,417.880737991,408.059780075
5.586,433.394455965,431.18885664,591.327938028,417.977471563,408.167898005
5.588,433.482548901,431.043155777,591.422521653,418.074482612,408.276307266
5.59,433.570936384,430.897834849,591.517280561,418.171771138,408.385007859
5.592,433.659618413,430.752893854,591.612214753,418.269337142,408.493999783
5.594,433.748594988,430.608332794,591.707324229,418.367180624,408.603283038
5.596,433.83786611,430.464151668,591.802608989,418.465301583,408.712857625
5.598,433.927431778,430.320350476,591.898069033,418.56370002,408.822723543
5.6,434.017291993,430.176929219,591.993704361,418.662375935,408.932880793
5.602,434.107446754,430.033887895,592.089514972,418.761329327,409.043329373
5.604,434.197896062,429.891226506,592.185500868,418.860560196,409.154069286
5.606,434.288639916,429.748945051,592.281662048,418.960068544,409.265100529
5.608,434.379678317,429.60704353,592.377998512,419.059854368,409.376423104
5.61,434.471011264,429.465521943,592.474510259,419.159917671,409.488037011
5.612,434.562638758,429.32438029,592.571197291,419.260258451,409.599942249
5.614,434.654560798,429.183618571,592.668059606,419.360876708,409.712138818
5.616,434.746777384,429.043236787,592.765097206,419.461772444,409.824626718
5.618,434.839288517,428.903234937,592.862310089,419.562945656,409.93740595
5.62,434.932094197,428.763613021,592.959698257,419.664396347,410.050476514
5.622,435.025194423,428.624371039,593.057261708,419.766124515,410.163838408
5.624,435.118589195,428.485508991,593.155000443,419.86813016,410.277491635
5.626,435.212278514,428.347026878,593.252914462,419.970413283,410.391436192
5.628,435.30626238,428.208924698,593.351003765,420.072973884,410.505672081
5.63,435.400540792,428.071202453,593.449268353,420.175811962,410.620199301
5.632,435.49511375,427.933860142,593.547708224,420.278927518,410.735017853
5.634,435.589981255,427.796897765,593.646323379,420.382320552,410.850127736
5.636,435.685143306,427.660315322,593.745113818,420.485991063,410.96552895
5.638,435.780599904,427.524112814,593.844079541,420.589939052,411.081221496
5.64,435.876351048,427.388290239,593.943220547,420.694164518,411.197205373
5.642,435.972396739,427.252847599,594.042536838,420.798667462,411.313480582
5.644,436.068736976,427.117784893,594.142028413,420.903447883,411.430047122
5.646,436.16537176,426.983102121,594.241695272,421.008505782,411.546904993
5.648,436.26230109,426.848799283,594.341537414,421.113841159,411.664054196
5.65,436.359524966,426.714876379,594.441554841,421.219454013,411.78149473
5.652,436.457043389,426.58133341,594.541747552,421.325344345,411.899226596
5.654,436.554856359,426.448170375,594.642115546,421.431512154,412.017249793
5.656,436.652963875,426.315387274,594.742658825,421.537957441,412.135564321
5.658,436.751365937,426.182984107,594.843377387,421.644680206,412.254170181
5.66,436.850062546,426.050960874,594.944271233,421.751680448,412.373067372
5.662,436.949053702,425.919317575,595.045340364,421.858958168,412.492255894
5.664,437.048339404,425.788054211,595.146584778,421.966513365,412.611735748
5.666,437.147919652,425.65717078,595.248004476,422.07434604,412.731506933
